Company,ProductName,TypeName,ScreenResolution,Cpu,Memory,Gpu,OpSys,Ram,Weight,Inches,Price_euros
Asus,GL553VE-FY082T (i7-7700HQ/8GB/1TB,Gaming,Full HD / 1920x1080,Intel Core i7 7700 2.8GHz,1000GB HDD,Nvidia GeForce GTX Ti 1050,Windows 10,8GB,2.5kg,15.6,1265
MSI,GL62M 7REX,Gaming,Full HD / 1920x1080,Intel Core i7 7700 2.8GHz,1000GB HDD,Nvidia GeForce GTX Ti 1050,Windows 10,8GB,2.2kg,15.6,1191.8
MSI,GL72M 7REX,Gaming,Full HD / 1920x1080,Intel Core i7 7700 2.8GHz,1000GB HDD,Nvidia GeForce GTX Ti 1050,Windows 10,8GB,2.7kg,17.3,1348.48
Dell,Inspiron 7567,Gaming,Full HD / 1920x1080,Intel Core i7 7700 2.8GHz,1000GB HDD,Nvidia GeForce GTX Ti 1050,Windows 10,16GB,2.6kg,15.6,1349
MSI,Leopard GP72M,Gaming,Full HD / 1920x1080,Intel Core i7 7700 2.8GHz,256GB SSD,Nvidia GeForce GTX Ti 1050,Windows 10,8GB,2.7kg,17.3,1349
MSI,GP62M 7REX,Gaming,Full HD / 1920x1080,Intel Core i7 7700 2.8GHz,256GB SSD,Nvidia GeForce GTX Ti 1050,Windows 10,16GB,2.2kg,15.6,1299
MSI,GL72M 7REX,Gaming,Full HD / 1920x1080,Intel Core i7 7700 2.8GHz,256GB SSD,Nvidia GeForce GTX Ti 1050,Windows 10,8GB,2.7kg,17.3,1199
Asus,Rog GL753VE-GC070T,Gaming,Full HD / 1920x1080,Intel Core i7 7700 2.8GHz,256GB SSD,Nvidia GeForce GTX Ti 1050,Windows 10,16GB,3kg,17.3,1591
Dell,Inspiron 7567,Gaming,Full HD / 1920x1080,Intel Core i7 7700 2.8GHz,256GB SSD,Nvidia GeForce GTX Ti 1050,Windows 10,16GB,2.62kg,15.6,1479
MSI,GE72VR 6RF,Gaming,Full HD / 1920x1080,Intel Core i7 7700 2.8GHz,256GB SSD,Nvidia GeForce GTX Ti 1050,Windows 10,16GB,2.7kg,17.3,1599
Asus,Rog GL753VE-DS74,Gaming,Full HD / 1920x1080,Intel Core i7 7700 2.8GHz,256GB SSD,Nvidia GeForce GTX Ti 1050,Windows 10,16GB,2.99kg,17.3,1749
Asus,Rog GL553VE-DS74,Gaming,Full HD / 1920x1080,Intel Core i7 7700 2.8GHz,256GB SSD,Nvidia GeForce GTX Ti 1050,Windows 10,16GB,2.5kg,15.6,1799
MSI,GP72M 7REX,Gaming,Full HD / 1920x1080,Intel Core i7 7700 2.8GHz,256GB SSD,Nvidia GeForce GTX Ti 1050,Windows 10,16GB,2.7kg,17.3,1492.8
Lenovo,Legion Y520-15IKBN,Gaming,Full HD / 1920x1080,Intel Core i7 7700 2.8GHz,512GB SSD,Nvidia GeForce GTX Ti 1050,Windows 10,16GB,2.4kg,15.6,1199
Acer,Aspire A715-71G,Notebook,Full HD / 1920x1080,Intel Core i7 7700 2.8GHz,256GB SSD,Nvidia GeForce GTX Ti 1050,Linux,8GB,2.5kg,15.6,979
Asus,ZenBook Pro,Ultrabook,Full HD / 1920x1080,Intel Core i7 7700 2.8GHz,512GB SSD,Nvidia GeForce GTX Ti 1050,Windows 10,16GB,1.8kg,15.6,1983
Asus,ROG GL553VE-FY022,Gaming,IPS Panel Full HD / 1920x1080,Intel Core i7 7700 2.8GHz,1000GB HDD,Nvidia GeForce GTX Ti 1050,No OS,8GB,2.5kg,15.6,1169
Dell,Inspiron 7577,Gaming,IPS Panel Full HD / 1920x1080,Intel Core i7 7700 2.8GHz,1000GB HDD,Nvidia GeForce GTX Ti 1050,Windows 10,16GB,2.65kg,15.6,1349
Dell,Inspiron 7577,Gaming,IPS Panel Full HD / 1920x1080,Intel Core i7 7700 2.8GHz,1000GB HDD,Nvidia GeForce GTX Ti 1050,Windows 10,8GB,2.62kg,15.6,1159
Lenovo,Legion Y520-15IKBN,Gaming,IPS Panel Full HD / 1920x1080,Intel Core i7 7700 2.8GHz,1000GB HDD,Nvidia GeForce GTX Ti 1050,Windows 10,8GB,2.5kg,15.6,1249
Lenovo,Legion Y520-15IKBN,Gaming,IPS Panel Full HD / 1920x1080,Intel Core i7 7700 2.8GHz,256GB SSD,Nvidia GeForce GTX Ti 1050,Windows 10,16GB,2.5kg,15.6,1079
Lenovo,Legion Y520-15IKBN,Gaming,IPS Panel Full HD / 1920x1080,Intel Core i7 7700 2.8GHz,256GB SSD,Nvidia GeForce GTX Ti 1050,Windows 10,16GB,2.5kg,15.6,1179
Asus,Rog GL553VE-FY052T,Gaming,IPS Panel Full HD / 1920x1080,Intel Core i7 7700 2.8GHz,256GB SSD,Nvidia GeForce GTX Ti 1050,Windows 10,16GB,2.5kg,15.6,1600
Lenovo,Legion Y520-15IKBN,Gaming,IPS Panel Full HD / 1920x1080,Intel Core i7 7700 2.8GHz,256GB SSD,Nvidia GeForce GTX Ti 1050,Windows 10,16GB,2.4kg,15.6,1129
Dell,Inspiron 7567,Gaming,Full HD / 1920x1080,Intel Core i7 7700 2.8GHz,1000GB HDD,Nvidia GeForce GTX Ti 1050,Linux,8GB,2.62kg,15.6,929
Dell,Inspiron 7567,Gaming,Full HD / 1920x1080,Intel Core i7 7700 2.8GHz,1000GB HDD,Nvidia GeForce GTX Ti 1050,Windows 10,8GB,2.62kg,15.6,1199
Asus,FX753VE-GC155T (i7-7700HQ/16GB/1TB,Gaming,Full HD / 1920x1080,Intel Core i7 7700 2.8GHz,256GB SSD,Nvidia GeForce GTX Ti 1050,Windows 10,16GB,3kg,17.3,1504
Dell,Precision M5520,Workstation,4K Ultra HD / Touchscreen / 3840x2160,Intel Core i7 7700 2.8GHz,256GB SSD,Nvidia Quadro M 1200,Windows 10,8GB,1.78kg,15.6,2712
HP,Zbook 15,Workstation,Full HD / 1920x1080,Intel Core i7 7700 2.8GHz,256GB SSD,Nvidia Quadro M 1200,Windows 10,8GB,2.6kg,15.6,1738.27
Dell,Precision M5520,Workstation,Full HD / 1920x1080,Intel Core i7 7700 2.8GHz,256GB SSD,Nvidia Quadro M 1200,Windows 10,8GB,1.78kg,15.6,2408
HP,ZBook 17,Workstation,Full HD / 1920x1080,Intel Core i7 7700 2.8GHz,500GB HDD,Nvidia Quadro M 1200,Windows 10,8GB,3.14kg,17.3,1907.99
Lenovo,ThinkPad P51,Workstation,Full HD / 1920x1080,Intel Core i7 7700 2.8GHz,512GB SSD,Nvidia Quadro M 1200,Windows 10,8GB,2.67kg,15.6,1925
HP,ZBook 15,Workstation,Full HD / 1920x1080,Intel Core i7 7700 2.8GHz,256GB SSD,Nvidia Quadro M 2000,Windows 10,16GB,2.6kg,15.6,2419
HP,ZBook 17,Workstation,Full HD / 1920x1080,Intel Core i7 7700 2.8GHz,256GB SSD,Nvidia Quadro M 2000,Windows 10,8GB,3.14kg,15.6,2064.9
Dell,Precision 3520,Workstation,Full HD / Touchscreen / 1920x1080,Intel Core i7 7700 2.8GHz,256GB SSD,Nvidia Quadro M 620,Windows 10,8GB,2.06kg,15.6,1763
Dell,Precision 3520,Workstation,Full HD / 1920x1080,Intel Core i7 7700 2.8GHz,1000GB HDD,Nvidia Quadro M 620,Windows 10,8GB,2.23kg,15.6,1778
Lenovo,Thinkpad P71,Notebook,IPS Panel Full HD / 1920x1080,Intel Core i7 7700 2.8GHz,256GB SSD,Nvidia Quadro M 620,Windows 10,8GB,3.4kg,17.3,2999
Dell,Alienware 15,Gaming,Full HD / 1920x1080,Intel Core i7 7820 2.9GHz,256GB SSD,Nvidia GeForce GTX 1070,Windows 10,16GB,3.49kg,15.6,2813.75
MSI,GT73VR Titan,Gaming,Full HD / 1920x1080,Intel Core i7 7820 2.9GHz,512GB SSD,Nvidia GeForce GTX 1070,Windows 10,16GB,4.14kg,17.3,2729
Dell,Alienware 17,Gaming,IPS Panel / 2560x1440,Intel Core i7 7820 2.9GHz,256GB SSD,Nvidia GeForce GTX 1070,Windows 10,16GB,4.42kg,17.3,2799
Razer,Blade Pro,Gaming,4K Ultra HD / Touchscreen / 3840x2160,Intel Core i7 7820 2.9GHz,1000GB SSD,Nvidia GeForce GTX 1080,Windows 10,32GB,3.49kg,17.3,6099
Razer,Blade Pro,Gaming,4K Ultra HD / Touchscreen / 3840x2160,Intel Core i7 7820 2.9GHz,512GB SSD,Nvidia GeForce GTX 1080,Windows 10,32GB,3.49kg,17.3,5499
Asus,Rog G701VIK-BA060T,Gaming,Full HD / 1920x1080,Intel Core i7 7820 2.9GHz,256GB SSD,Nvidia GeForce GTX 1080,Windows 10,16GB,3.6kg,17.3,2999
Asus,ROG G703VI-E5062T,Gaming,Full HD / 1920x1080,Intel Core i7 7820 2.9GHz,512GB SSD,Nvidia GeForce GTX 1080,Windows 10,32GB,4.7kg,17.3,3890
HP,ProBook 650,Workstation,IPS Panel Full HD / 1920x1080,Intel Core i7 7820 2.9GHz,512GB SSD,Intel HD Graphics 620,Windows 10,8GB,2.31kg,15.6,1534
HP,ProBook 650,Notebook,Full HD / 1920x1080,Intel Core i7 7820 2.9GHz,256GB SSD,Intel HD Graphics 630,Windows 10,8GB,2.31kg,15.6,1427
Dell,Precision 7720,Workstation,Full HD / 1920x1080,Intel Core i7 7820 2.9GHz,256GB SSD,Nvidia Quadro M 1200,Windows 10,16GB,3.42kg,17.3,2884.86
Lenovo,Thinkpad P51,Notebook,Full HD / 1920x1080,Intel Core i7 7820 2.9GHz,256GB SSD,Nvidia Quadro M 2200,Windows 10,8GB,2.67kg,15.6,2090
Lenovo,Thinkpad P51,Notebook,Full HD / 1920x1080,Intel Core i7 7820 2.9GHz,512GB SSD,Nvidia Quadro M 2200,Windows 10,16GB,2.5kg,15.6,2449
Dell,Inspiron 3576,Notebook,Full HD / 1920x1080,Intel Core i7 8550 1.8GHz,256GB SSD,AMD Radeon 520,Linux,8GB,2.14kg,15.6,735.07
Dell,Inspiron 3576,Notebook,Full HD / 1920x1080,Intel Core i7 8550 1.8GHz,256GB SSD,AMD Radeon 520,Windows 10,8GB,2.13kg,15.6,767.8
Dell,Inspiron 5770,Notebook,Full HD / 1920x1080,Intel Core i7 8550 1.8GHz,1000GB HDD,AMD Radeon 530,Linux,8GB,2.8kg,17.3,1099
Dell,Inspiron 5570,Notebook,Full HD / 1920x1080,Intel Core i7 8550 1.8GHz,256GB SSD,AMD Radeon 530,Linux,16GB,2.02kg,15.6,1049
Dell,Inspiron 5770,Notebook,Full HD / 1920x1080,Intel Core i7 8550 1.8GHz,1000GB HDD,AMD Radeon 530,Windows 10,8GB,2.8kg,17.3,1085
Dell,Inspiron 5770,Notebook,Full HD / 1920x1080,Intel Core i7 8550 1.8GHz,1000GB HDD,AMD Radeon 530,Windows 10,8GB,2.8kg,17.3,1142
Dell,Inspiron 5570,Notebook,Full HD / 1920x1080,Intel Core i7 8550 1.8GHz,1000GB HDD,AMD Radeon 530,Windows 10,8GB,2.36kg,15.6,979
Dell,Inspiron 5570,Notebook,Full HD / 1920x1080,Intel Core i7 8550 1.8GHz,1000GB HDD,AMD Radeon 530,Windows 10,8GB,2.2kg,15.6,985
Dell,Inspiron 5570,Notebook,Full HD / 1920x1080,Intel Core i7 8550 1.8GHz,1000GB HDD,AMD Radeon 530,Windows 10,8GB,2.02kg,15.6,970.9
Dell,Inspiron 5570,Notebook,Full HD / 1920x1080,Intel Core i7 8550 1.8GHz,256GB SSD,AMD Radeon 530,Windows 10,8GB,2.2kg,15.6,870
Dell,Inspiron 5570,Notebook,Full HD / 1920x1080,Intel Core i7 8550 1.8GHz,256GB SSD,AMD Radeon 530,Windows 10,8GB,2.2kg,15.6,919
Dell,Inspiron 5770,Notebook,Full HD / 1920x1080,Intel Core i7 8550 1.8GHz,256GB SSD,AMD Radeon 530,Windows 10,16GB,2.8kg,17.3,1299
Dell,Inspiron 5770,Notebook,Full HD / 1920x1080,Intel Core i7 8550 1.8GHz,256GB SSD,AMD Radeon 530,Windows 10,16GB,2.8kg,17.3,1396
Dell,Inspiron 5570,Notebook,Full HD / 1920x1080,Intel Core i7 8550 1.8GHz,256GB SSD,AMD Radeon 530,Windows 10,8GB,2.02kg,15.6,1142.4
Dell,Inspiron 5570,Notebook,Full HD / 1920x1080,Intel Core i7 8550 1.8GHz,256GB SSD,AMD Radeon 530,Windows 10,16GB,2.2kg,15.6,1219.24
Dell,Inspiron 5570,Notebook,Full HD / 1920x1080,Intel Core i7 8550 1.8GHz,256GB SSD,AMD Radeon 530,Windows 10,16GB,2.2kg,15.6,1135
Dell,Inspiron 5370,Ultrabook,IPS Panel Full HD / 1920x1080,Intel Core i7 8550 1.8GHz,256GB SSD,AMD Radeon 530,Windows 10,8GB,1.4kg,13.3,955
Dell,Inspiron 5370,Ultrabook,IPS Panel Full HD / 1920x1080,Intel Core i7 8550 1.8GHz,256GB SSD,AMD Radeon 530,Windows 10,8GB,1.4kg,13.3,931.88
Lenovo,ThinkPad E580,Notebook,IPS Panel Full HD / 1920x1080,Intel Core i7 8550 1.8GHz,256GB SSD,AMD Radeon RX 550,Windows 10,8GB,2.1kg,15.6,1229.56
Lenovo,ThinkPad E480,Ultrabook,IPS Panel Full HD / 1920x1080,Intel Core i7 8550 1.8GHz,256GB SSD,AMD Radeon RX 550,Windows 10,8GB,1.75kg,14,1215.38
HP,15-BS101nv (i7-8550U/8GB/256GB/FHD/W10),Ultrabook,Full HD / 1920x1080,Intel Core i7 8550 1.8GHz,256GB SSD,Intel HD Graphics 620,Windows 10,8GB,1.91kg,15.6,659
LG,Gram 15Z975,Ultrabook,IPS Panel Full HD / 1920x1080,Intel Core i7 8550 1.8GHz,512GB SSD,Intel HD Graphics 620,Windows 10,8GB,1.09kg,15.6,2299
Dell,Inspiron 5579,2 in 1 Convertible,Full HD / Touchscreen / 1920x1080,Intel Core i7 8550 1.8GHz,256GB SSD,Intel UHD Graphics 620,Windows 10,8GB,1.56kg,15.6,1049
Dell,Inspiron 5379,2 in 1 Convertible,Full HD / Touchscreen / 1920x1080,Intel Core i7 8550 1.8GHz,256GB SSD,Intel UHD Graphics 620,Windows 10,8GB,1.62kg,13.3,869.01
Dell,Inspiron 5379,2 in 1 Convertible,Full HD / Touchscreen / 1920x1080,Intel Core i7 8550 1.8GHz,512GB SSD,Intel UHD Graphics 620,Windows 10,16GB,1.62kg,13.3,1279
Dell,Inspiron 5579,2 in 1 Convertible,Full HD / Touchscreen / 1920x1080,Intel Core i7 8550 1.8GHz,512GB SSD,Intel UHD Graphics 620,Windows 10,16GB,2kg,15.6,1285
Asus,ZenBook Flip,2 in 1 Convertible,Full HD / Touchscreen / 1920x1080,Intel Core i7 8550 1.8GHz,512GB SSD,Intel UHD Graphics 620,Windows 10,8GB,1.1kg,13.3,1499
Dell,Inspiron 5570,Notebook,Full HD / 1920x1080,Intel Core i7 8550 1.8GHz,1000GB HDD,Intel UHD Graphics 620,Windows 10,8GB,2.02kg,15.6,855
HP,Probook 440,Notebook,Full HD / 1920x1080,Intel Core i7 8550 1.8GHz,256GB SSD,Intel UHD Graphics 620,Windows 10,8GB,1.63kg,14,988
Lenovo,V330-15IKB (i7-8550U/8GB/256GB/FHD/W10),Notebook,Full HD / 1920x1080,Intel Core i7 8550 1.8GHz,256GB SSD,Intel UHD Graphics 620,Windows 10,8GB,2.05kg,15.6,880
Lenovo,Ideapad 520-15IKBR,Notebook,Full HD / 1920x1080,Intel Core i7 8550 1.8GHz,256GB SSD,Intel UHD Graphics 620,Windows 10,8GB,2.17kg,15.6,898.9
HP,ProBook 430,Notebook,Full HD / 1920x1080,Intel Core i7 8550 1.8GHz,512GB SSD,Intel UHD Graphics 620,Windows 10,8GB,1.49kg,13.3,1103
HP,Probook 430,Notebook,Full HD / 1920x1080,Intel Core i7 8550 1.8GHz,512GB SSD,Intel UHD Graphics 620,Windows 10,16GB,1.49kg,13.3,1197
HP,Probook 440,Notebook,Full HD / 1920x1080,Intel Core i7 8550 1.8GHz,512GB SSD,Intel UHD Graphics 620,Windows 10,8GB,1.63kg,14,1084
HP,ProBook 450,Notebook,Full HD / 1920x1080,Intel Core i7 8550 1.8GHz,512GB SSD,Intel UHD Graphics 620,Windows 10,16GB,2.1kg,15.6,1159
Asus,ZenBook UX430UA,Ultrabook,Full HD / 1920x1080,Intel Core i7 8550 1.8GHz,256GB SSD,Intel UHD Graphics 620,Windows 10,8GB,1.25kg,14,1099
Dell,XPS 13,Ultrabook,Full HD / 1920x1080,Intel Core i7 8550 1.8GHz,256GB SSD,Intel UHD Graphics 620,Windows 10,8GB,1.2kg,13.3,1449
Dell,XPS 13,Ultrabook,Full HD / 1920x1080,Intel Core i7 8550 1.8GHz,256GB SSD,Intel UHD Graphics 620,Windows 10,8GB,1.2kg,13.3,1579
HP,Spectre x360,2 in 1 Convertible,IPS Panel 4K Ultra HD / Touchscreen 3840x2160,Intel Core i7 8550 1.8GHz,1000GB SSD,Intel UHD Graphics 620,Windows 10,16GB,1.29kg,13.3,2449
Lenovo,Yoga 920-13IKB,2 in 1 Convertible,IPS Panel 4K Ultra HD / Touchscreen 3840x2160,Intel Core i7 8550 1.8GHz,512GB SSD,Intel UHD Graphics 620,Windows 10,16GB,1.4kg,13.9,1849
Lenovo,Yoga 920-13IKB,2 in 1 Convertible,IPS Panel 4K Ultra HD / Touchscreen 3840x2160,Intel Core i7 8550 1.8GHz,512GB SSD,Intel UHD Graphics 620,Windows 10,16GB,1.4kg,13.9,2099
HP,Spectre x360,2 in 1 Convertible,IPS Panel 4K Ultra HD / Touchscreen 3840x2160,Intel Core i7 8550 1.8GHz,512GB SSD,Intel UHD Graphics 620,Windows 10,8GB,1.29kg,13.3,1999
Dell,XPS 13,Ultrabook,IPS Panel 4K Ultra HD / Touchscreen 3840x2160,Intel Core i7 8550 1.8GHz,1000GB SSD,Intel UHD Graphics 620,Windows 10,16GB,1.21kg,13.3,2499
Dell,XPS 13,Ultrabook,IPS Panel 4K Ultra HD / Touchscreen 3840x2160,Intel Core i7 8550 1.8GHz,256GB SSD,Intel UHD Graphics 620,Windows 10,8GB,1.21kg,13.3,1949
Dell,Inspiron 5379,2 in 1 Convertible,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i7 8550 1.8GHz,1000GB HDD,Intel UHD Graphics 620,Windows 10,8GB,1.62kg,13.3,839
Dell,Inspiron 5579,2 in 1 Convertible,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i7 8550 1.8GHz,1000GB HDD,Intel UHD Graphics 620,Windows 10,8GB,2.08kg,15.6,819
Lenovo,Yoga 920-13IKB,2 in 1 Convertible,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i7 8550 1.8GHz,512GB SSD,Intel UHD Graphics 620,Windows 10,8GB,1.37kg,13.9,1849
Lenovo,Yoga 730,2 in 1 Convertible,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i7 8550 1.8GHz,512GB SSD,Intel UHD Graphics 620,Windows 10,8GB,1.19kg,13.3,1499
HP,ProBook 450,Notebook,IPS Panel Full HD / 1366x768,Intel Core i7 8550 1.8GHz,1000GB HDD,Intel UHD Graphics 620,Windows 10,8GB,2.1kg,15.6,902
Dell,XPS 13,Ultrabook,IPS Panel Full HD / 1920x1080,Intel Core i7 8550 1.8GHz,256GB SSD,Intel UHD Graphics 620,Windows 10,8GB,1.21kg,13.3,1649
Acer,Swift 3,Ultrabook,IPS Panel Full HD / 1920x1080,Intel Core i7 8550 1.8GHz,256GB SSD,Intel UHD Graphics 620,Windows 10,8GB,1.6kg,14,884
Dell,XPS 13,Ultrabook,Quad HD+ / Touchscreen / 3200x1800,Intel Core i7 8550 1.8GHz,256GB SSD,Intel UHD Graphics 620,Windows 10,8GB,1.2kg,13.3,1399
HP,Pavilion 15-CK000nv,Ultrabook,IPS Panel Full HD / 1920x1080,Intel Core i7 8550 1.8GHz,256GB SSD,Nvidia GeForce GTX MX 940,Windows 10,8GB,1.83kg,15.6,699
Acer,Aspire A515-51G,Notebook,IPS Panel Full HD / 1920x1080,Intel Core i7 8550 1.8GHz,1000GB HDD,Nvidia GeForce MX 130,Windows 10,8GB,2.2kg,15.6,745
Lenovo,IdeaPad 320-17IKBR,Notebook,Full HD / 1920x1080,Intel Core i7 8550 1.8GHz,2TB HDD,Nvidia GeForce MX 150,No OS,8GB,2.8kg,17.3,849
Acer,Aspire 5,Notebook,Full HD / 1920x1080,Intel Core i7 8550 1.8GHz,1000GB HDD,Nvidia GeForce MX 150,Windows 10,8GB,2.2kg,15.6,689
Asus,VivoBook S15,Ultrabook,Full HD / 1920x1080,Intel Core i7 8550 1.8GHz,256GB SSD,Nvidia GeForce MX 150,Windows 10,16GB,1.5kg,15.6,1262
Asus,ZenBook UX430UN,Ultrabook,Full HD / 1920x1080,Intel Core i7 8550 1.8GHz,512GB SSD,Nvidia GeForce MX 150,Windows 10,16GB,1.3kg,14,1495
Xiaomi,Mi Notebook,Notebook,IPS Panel Full HD / 1920x1080,Intel Core i7 8550 1.8GHz,256GB SSD,Nvidia GeForce MX 150,No OS,16GB,1.95kg,15.6,1399.95
HP,Envy 17-U275cl,Notebook,IPS Panel Full HD / 1920x1080,Intel Core i7 8550 1.8GHz,1000GB HDD,Nvidia GeForce MX 150,Windows 10,16GB,2.9kg,17.3,1059
Acer,Aspire A515-51G,Notebook,IPS Panel Full HD / 1920x1080,Intel Core i7 8550 1.8GHz,256GB SSD,Nvidia GeForce MX 150,Windows 10,8GB,2.2kg,15.6,841
Acer,Aspire A517-51G,Notebook,IPS Panel Full HD / 1920x1080,Intel Core i7 8550 1.8GHz,256GB SSD,Nvidia GeForce MX 150,Windows 10,8GB,3kg,15.6,951
Dell,Inspiron 7773,Notebook,Full HD / Touchscreen / 1920x1080,Intel Core i7 8550 1.8GHz,512GB SSD,Nvidia GeForce MX 151,Windows 10,16GB,2.77kg,17.3,1549
Asus,VivoBook Pro,Notebook,Full HD / 1920x1080,Intel Core i7 8550 1.8GHz,1000GB HDD,Nvidia GeForce MX 152,Windows 10,8GB,2.1kg,17.3,1145
HP,Probook 440,Notebook,Full HD / 1920x1080,Intel Core i7 8550 1.8GHz,256GB SSD,Nvidia GeForce MX 930,Windows 10,8GB,1.63kg,14,1031
HP,Probook 470,Notebook,Full HD / 1920x1080,Intel Core i7 8550 1.8GHz,1000GB HDD,Nvidia GeForce MX 930,Windows 10,8GB,2.5kg,17.3,1018
HP,Probook 470,Notebook,Full HD / 1920x1080,Intel Core i7 8550 1.8GHz,256GB SSD,Nvidia GeForce MX 930,Windows 10,8GB,2.5kg,17.3,1045
HP,Probook 470,Notebook,Full HD / 1920x1080,Intel Core i7 8550 1.8GHz,512GB SSD,Nvidia GeForce MX 930,Windows 10,16GB,2.5kg,17.3,1271
Asus,VivoBook S15,Notebook,Full HD / 1920x1080,Intel Core i7 8550 1.8GHz,256GB SSD,Nvidia GeForce MX 940,Windows 10,8GB,1.7kg,15.6,1118
Dell,Inspiron 7570,Notebook,IPS Panel Full HD / 1920x1080,Intel Core i7 8550 1.8GHz,256GB SSD,Nvidia GeForce MX 940,Windows 10,8GB,2.16kg,15.6,1130.33
Dell,Inspiron 7570,Notebook,IPS Panel Full HD / 1920x1080,Intel Core i7 8550 1.8GHz,512GB SSD,Nvidia GeForce MX 940,Windows 10,8GB,2.16kg,15.6,1262
Dell,Latitude 5590,Ultrabook,Full HD / 1920x1080,Intel Core i7 8550 1.8GHz,256GB SSD,Intel UHD Graphics 620,Windows 10,8GB,1.88kg,15.6,1298
Dell,Latitude 5590,Ultrabook,Full HD / 1920x1080,Intel Core i7 8550 1.8GHz,512GB SSD,Intel UHD Graphics 620,Windows 10,16GB,1.88kg,15.6,1607.96
Toshiba,Satellite Pro,Notebook,1366x768,Intel Pentium Dual Core 4405 2.1GHz,128GB SSD,Intel HD Graphics 510,Windows 10,4GB,1.75kg,14,499
HP,Chromebook 13,Notebook,Quad HD+ / 3200x1800,Intel Pentium Dual Core 4405 1.5GHz,32GB Flash Storage,Intel HD Graphics 515,Chrome OS,4GB,1.29kg,13.3,615
Asus,Vivobook Max,Notebook,1920x1080,Intel Pentium Dual Core 4200 1.1GHz,128GB SSD,Intel HD Graphics 505,Windows 10,8GB,2kg,15.6,581.9
Dell,Inspiron 3552,Notebook,1366x768,Intel Pentium Quad Core 3700 1.6GHz,500GB HDD,Intel HD Graphics 400,Linux,4GB,2.2kg,15.6,393.49
Dell,Inspiron 3552,Notebook,1366x768,Intel Pentium Quad Core 3700 1.6GHz,500GB HDD,Intel HD Graphics 400,Windows 10,4GB,2.2kg,15.6,443.99
Dell,Inspiron 3552,Notebook,1366x768,Intel Pentium Quad Core 3700 1.6GHz,500GB HDD,Intel HD Graphics 400,Linux,4GB,2.2kg,15.6,324
Dell,Inspiron 3552,Notebook,1366x768,Intel Pentium Quad Core 3700 1.6GHz,500GB HDD,Intel HD Graphics 400,Windows 10,4GB,2.2kg,15.6,369
Acer,TravelMate B,Notebook,1366x768,Intel Pentium Quad Core 3700 1.6GHz,128GB Flash Storage,Intel HD Graphics 405,Windows 10,4GB,1.4kg,11.6,485
Acer,Swift SF114-31-P5HY,Notebook,1366x768,Intel Pentium Quad Core 3700 1.6GHz,128GB Flash Storage,Intel HD Graphics 405,Windows 10,4GB,1.6kg,14,349
HP,250 G5,Notebook,1366x768,Intel Pentium Quad Core 3700 1.6GHz,1000GB HDD,Intel HD Graphics 405,Windows 10,4GB,1.96kg,15.6,500
Asus,X540SA-RBPDN09 (N3710/4GB/1TB/W10),Notebook,1366x768,Intel Pentium Quad Core 3700 1.6GHz,1000GB HDD,Intel HD Graphics 405,Windows 10,4GB,2.65kg,15.6,309
HP,15-AY023na (N3710/8GB/2TB/W10),Notebook,1366x768,Intel Pentium Quad Core 3700 1.6GHz,2TB HDD,Intel HD Graphics 405,Windows 10,8GB,2.04kg,15.6,389
HP,14-am079na (N3710/8GB/2TB/W10),Notebook,1366x768,Intel Pentium Quad Core 3700 1.6GHz,2TB HDD,Intel HD Graphics 405,Windows 10,8GB,1.94kg,14,389
HP,250 G6,Notebook,Full HD / 1920x1080,Intel Pentium Quad Core 3700 1.6GHz,256GB SSD,Intel HD Graphics 405,Windows 10,4GB,1.86kg,15.6,398.99
Asus,X751SV-TY001T (N3710/4GB/1TB/GeForce,Notebook,1600x900,Intel Pentium Quad Core 3700 1.6GHz,1000GB HDD,Nvidia GeForce MX 920,Windows 10,4GB,2.8kg,17.3,530
Asus,X541NA-PD1003Y (N4200/4GB/500GB/W10),Notebook,1366x768,Intel Pentium Quad Core 4200 1.1GHz,500GB HDD,Intel HD Graphics 500,Windows 10,4GB,2kg,15.6,304
Dell,Latitude 3180,Netbook,1366x768,Intel Pentium Quad Core 4200 1.1GHz,128GB SSD,Intel HD Graphics 505,Windows 10,4GB,1.63kg,11.6,744
Acer,Aspire A315-31,Notebook,1366x768,Intel Pentium Quad Core 4200 1.1GHz,1000GB HDD,Intel HD Graphics 505,Linux,4GB,2.1kg,15.6,298
Asus,X541NA-GO121 (N4200/4GB/1TB/Linux),Notebook,1366x768,Intel Pentium Quad Core 4200 1.1GHz,1000GB HDD,Intel HD Graphics 505,Linux,4GB,2kg,15.6,398.99
Lenovo,IdeaPad 320-15IAP,Notebook,1366x768,Intel Pentium Quad Core 4200 1.1GHz,1000GB HDD,Intel HD Graphics 505,No OS,4GB,2.2kg,15.6,359.99
Acer,Aspire 3,Notebook,1366x768,Intel Pentium Quad Core 4200 1.1GHz,1000GB HDD,Intel HD Graphics 505,Windows 10,4GB,2.1kg,15.6,363.51
Asus,X541NA (N4200/4GB/1TB/W10),Notebook,1366x768,Intel Pentium Quad Core 4200 1.1GHz,1000GB HDD,Intel HD Graphics 505,Windows 10,4GB,2kg,15.6,449
